id,title,author,category,vendor_id,filename,summary,pixi,pre,pre2,pre3,veer,touchpad,touchpad_exclusive,luneos,adult,app_icon,app_icon_big
1000730,"Medicinal Chemistry for Tablet","Wag Mobile Inc.",Books,93061,com.quizmine.medicinalchemistrytab_1.0.0_all.ipk,"WagMob and RealSimpleEdu.com bring you on-the-go learning and reference for Medicinal Chemistry.

App offers quizzes and tutorials to help you learn about Medicinal Chemistry.

App is continuously",No,No,No,No,No,Yes,Yes,No,No,1000730/icon/S/icon_1_0_0.png,1000730/icon/icon_1_0_0.png
7862,"Meditations - Audiobook","Appible LLC",Books,n41,com.appible.meditationsaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Marcus Aurelius wrote Meditations in Greek while on campaign between 170 and 180, as a source for his own guidance and self-improvement. These memos survive and continue to inspire others to this day. These writings take the form of quotations varying in length from one sentence to long paragraphs. He explicates the Stoic philosophy that the only",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,7862/icon/S/icon1_0_0.png,7862/icon/icon1_0_0.png
9131,MedRef,"Sirata Studios, LLC",Reference,2005,com.siratastudios.medref_1.0.0_all.ipk,"The premier Gray's Anatomy Reference app for webOS 3.0 and the Touchpad. Navigate through all parts of the human body and see full color images of anatomy in this wonderful tool. Will be well maintain",No,No,No,No,No,Yes,Yes,No,No,9131/icon/S/icon_1_0_0.png,9131/icon/icon_1_0_0.png
6077,Medusas,"Tagoror Networks",Photography,92561,com.tagoror.medusas_1.0.0_all.ipk,"Amazing wallpapers for your Palm device.

Jellyfish are found in every ocean, from the surface to the deep sea. Jellyfish, also know as jellies or medusa.

Enjoy with this nice and original wallpapers.",Yes,Yes,Yes,No,Yes,No,No,No,No,6077/icon/S/icon_1_0_0.png,6077/icon/icon_1_0_0.png
10314,"Meeting Notes - SALE","Engine Equals Car",Business,2135,com.engineequalscar.enyo.meeting.app_2.0.0_all.ipk,"Engine Equals Car is committed to our applications on WebOS. 

Meeting notes is the must have for anyone who attends meetings. The application allows you to setup meeting attendees and agenda items. D",No,No,No,No,No,Yes,Yes,No,No,10314/icon/S/icon_2_0_0.png,10314/icon/icon_2_0_0.png
10443,"mein Baby liebt Delfine",Tbabies,Games,n183,com.tbabiesgames.mybabylovedolphins_1.0.0_all.ipk,"Verfügbare Sprachen: 33 Sprachen und Dialekte 

Albanisch, Deutsch, Englisch, Baskisch, Katalanisch, Kroatisch, Dänisch, Spanisch, Estnisch, Französisch, Galizisch, Walisisch, Ungarisch, Indonesisch, Irisch, Isländisch, Italienisch, Lettisch, Litauisch, Malaiisch, Niederländisch, Norwegisch, Polnisch, Portugiesisch, Rumänisch, Slowenisch, Slowakisch, Schwedisch, Tagalog, Tschechisch, Türkisch, Finnisch, Maltesisch. 


Präsentation: 
Bitte beachten Sie, dass diese Anwendung vor allem für Kleinkinder besteht. Die maximal empfohlene Alter ist 4 Jahre, das empfohlene Mindestalter beträgt 12 Monate. Wir empfehlen Ihnen, mit Ihrem Kind bleiben, um mit ihm zu spielen. 

Finden Sie verschiedene Aktivitäten in einer Anwendung: 

- Das erste Spiel: 
Diese Anwendung ermöglicht es Ihrem Kind, die Nutztieren zu entdecken. Er wird dies",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10443/icon/S/icon_1_0_0.png,10443/icon/icon_1_0_0.png
10493,"mein Baby liebt Pferde",tbabies,Games,n183,com.tbabiesgames.mybabyloveshorses_1.0.0_all.ipk,"Verfügbare Sprachen: 33 Sprachen und Dialekte 

Albanisch, Deutsch, Englisch, Baskisch, Katalanisch, Kroatisch, Dänisch, Spanisch, Estnisch, Französisch, Galizisch, Walisisch, Ungarisch, Indonesisch, Irisch Isländisch, Italienisch, Lettisch, Litauisch, Malaiisch, Niederländisch, Norwegisch, Polnisch, Portugiesisch, Rumänisch, Slowenisch, Slowakisch, Schwedisch, Tagalog, Tschechisch, Türkisch, Finnisch, Maltesisch. 


Präsentation: 
Bitte beachten Sie, dass diese Anwendung vor allem für Kleinkinder besteht. Die maximal empfohlene Alter ist 4 Jahre, das empfohlene Mindestalter beträgt 12 Monate. Wir empfehlen Ihnen, mit Ihrem Kind bleiben, um mit ihm zu spielen. 

Finden Sie verschiedene Aktivitäten in einer Anwendung: 

- Das erste Spiel: 
Diese Anwendung ermöglicht es Ihrem Kind, die Nutztieren zu entdecken. Er wird dies",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10493/icon/S/icon_1_0_0.png,10493/icon/icon_1_0_0.png
10485,"mein Baby will einen Hund",tbabies,Games,n183,com.tbabiesgames.mybabywantagod_1.0.0_all.ipk,"Verfügbare Sprachen: 33 Sprachen und Dialekte 

Albanisch, Deutsch, Englisch, Baskisch, Katalanisch, Kroatisch, Dänisch, Spanisch, Estnisch, Französisch, Galizisch, Walisisch, Ungarisch, Indonesisch, Irisch, Isländisch, Italienisch, Lettisch, Litauisch, Malaiisch, Niederländisch, Norwegisch, Polnisch, Portugiesisch, Rumänisch, Slowenisch, Slowakisch, Schwedisch, Tagalog, Tschechisch, Türkisch, Finnisch, Maltesisch. 


Präsentation: 
Bitte beachten Sie, dass diese Anwendung vor allem für Kleinkinder besteht. Die maximal empfohlene Alter ist 4 Jahre, das empfohlene Mindestalter beträgt 12 Monate. Wir empfehlen Ihnen, mit Ihrem Kind bleiben, um mit ihm zu spielen. 

Finden Sie verschiedene Aktivitäten in einer Anwendung: 

- Das erste Spiel: 
Diese Anwendung ist ein Spielzeug, das tanzt. Wenn wir das Rattern beginnt er",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10485/icon/S/icon_1_0_0.png,10485/icon/icon_1_0_0.png
10480,"Mein erstes Spiel mit Hasen",tbabies,Games,n183,com.tbabiesgames.myfirstgamewithrabbits_1.0.0_all.ipk,"Verfügbare Sprachen: 33 Sprachen und Dialekte 

Albanisch, Deutsch, Englisch, Baskisch, Katalanisch, Kroatisch, Dänisch, Spanisch, Estnisch, Französisch, Galizisch, Walisisch, Ungarisch, Indonesisch, Irisch, Isländisch, Italienisch, Lettisch, Litauisch, Malaiisch, Niederländisch, Norwegisch, Polnisch, Portugiesisch, Rumänisch, Slowenisch, Slowakisch, Schwedisch, Tagalog, Tschechisch, Türkisch, Finnisch, Maltesisch. 

Präsentation: 
Bitte beachten Sie, dass diese Anwendung vor allem für Kleinkinder besteht. Die maximal empfohlene Alter ist 4 Jahre, das empfohlene Mindestalter beträgt 12 Monate. Wir empfehlen Ihnen, mit Ihrem Kind bleiben, um mit ihm zu spielen. 

Finden Sie verschiedene Aktivitäten in einer Anwendung: 

- Das erste Spiel: 
Diese Anwendung ermöglicht es Ihrem Kind, die Nutztieren zu entdecken. Dieser sollte in",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10480/icon/S/icon_1_0_0.png,10480/icon/icon_1_0_0.png
1309,"MeineStadt - beta","Cyber-Dynamix GmbH",Lifestyle,n34,com.cyber-dynamix.meinestadt_1.0.0_all.ipk,"meinestadt.de - Der Umkreisradar vereint Branchenbuch, Wetter, Routenplaner, Telefonbuch, Veranstaltungskalender und Kinoguide! (Beta-Version)",No,Yes,Yes,Yes,No,No,No,No,No,1309/icon/S/ms-logo_48x48.png,1309/icon/ms-logo_48x48.png
606,Meishi,"Lemon Sanver",Productivity,31796,com.lemonsanver.meishi_3.1.0_all.ipk,"Welcome to Meishi – the favorite and speed dialer for Palm Pixi & Pre. Favorite and speed dial your best Contacts with this visually rich app. Meishi adds a personal touch to viewing and interacting w",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,606/icon/S/icon_3_1_0.png,606/icon/icon_3_1_0.png
6877,"Melbourne City Guide",NanoNino,Travel,89922,com.nanonino.melbournecityguide_1.0.0_all.ipk,"Find information about the City Guide of Melbourne. You can find Melbourne Airports, Hospitals, Hotels, Museums, Schools, Restauraunts, Parks, Railway Stations, Universities,Maps and Tourist Spots.Onc",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,6877/icon/S/icon_1_0_0.png,6877/icon/icon_1_0_0.png
1011,"Mem Card Game","NeoLink Net Inc",Games,45402,com.neolinknet.memcardgame_1.0.0_all.ipk,"Best game to enhance your memory.  Features: # Memory Fire Card Game: Enhance your memory with this game.  Memorize and open the displayed cards without opening fire card.  # Easy, fun and addictive g",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1011/icon/S/cardb.png,1011/icon/cardb.png
1000937,"Memorise It",CMCS,Games,15739,com.warlord.remeber_5.2.6_all.ipk,"Memorise It is a clone of the classic 'Simon Says' game. The objective is simple. When you click on Begin Game, the coloured blocks glow in a pattern. You have to memorise the pattern, and click them",No,No,No,No,No,Yes,Yes,No,No,1000937/icon/S/icon_5_1_0.png,1000937/icon/icon_5_1_0.png
1362,Memorize,Leith,Education,85507,com.leithall.memorize_1.2.0_all.ipk,"View Kanji with your phone at any orientation! Use your spare time to learn something new! Memorize was created to help students learn complicated Japanese characters. Much like using flashcards, Memo",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1362/icon/S/icon.png,1362/icon/icon.png
589,Memory,Pictureplaza.eu,Games,35826,com.pictureplazaeu.memory_0.0.6_all.ipk,"With this memory card game you can test and train your short-term memory or just play it for fun! You can even play it with someone else.

You have to collect sets of two identical images.
If all card",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,589/icon/S/icon.png,589/icon/icon.png
546,"Memory Master","RabbitByte Software",Entertainment,57511,com.rabbitbytesoftware.memorymaster_1.0.0_all.ipk,"Want to train your memory, and have fun doing it?  Need to boost your concentration before an exam or an important meeting?  Memory Master will help.  This easy-to-understand but hard-to-master game c",No,Yes,Yes,Yes,No,Yes,No,No,No,546/icon/S/icon_small.png,546/icon/icon_small.png
2873,"Memory Plus",MathSlice,Games,6978,com.mathslice.memoryplus_1.2.0_all.ipk,"Update v1.2 : Added more pictures.
Memory game also known as Concentration, is a card game in which all of the cards are laid face down and two cards (or one card) are flipped face up over each turn.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2873/icon/S/icon_1_2_0.png,2873/icon/icon_1_2_0.png
5105,"Memory Says","Twin Helix Studios",Games,89822,com.twinhelix.memorysays_1.0.4_all.ipk,"Memory Says is a game where you try to keep up with the computer.  It will choose a pattern then you must copy its moves.  Don't let it fool you; each moves gets increasingly harder, each time giving",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5105/icon/S/icon_1_0_4.png,5105/icon/icon_1_0_4.png
9620,MemoryGame,"Canny Technologies (Hyderabad) Pvt Ltd",Games,116252,com.cannytech.memoryaaa_1.0.0_all.ipk,"How's your memory? Find the matching pairs.
Test Your Memory, Improve Your Concentration. For kids and children of all ages and grades",No,No,No,No,No,Yes,Yes,No,No,9620/icon/S/icon_1_0_0.png,9620/icon/icon_1_0_0.png
497,MemoryUpgrade,Xybyresoft,Productivity,5574,com.xybyresoft.memoryupgrade_1.2.3_all.ipk,"This is a memory upgrade for YOU. Your WebOS device has plenty of memory, so let your phone remember everything for you! Provide the details of what you want to remember (keywords, text, lists, images",Yes,Yes,No,No,Yes,Yes,No,No,No,497/icon/S/icon_1_2_3.png,497/icon/icon_1_2_3.png
10667,"Memos & Index Cards","mathslice.com,inc",Productivity,6978,com.mathslice.indexcards_2.0.0_all.ipk,"Memos & Index Cards  is a user friendly application to create memos and index cards organize them in 5 different tabbed windows",No,No,No,No,No,Yes,Yes,No,No,10667/icon/S/icon_2_0_0.png,10667/icon/icon_2_0_0.png
1000828,"Memos with Style","Tamoggemon Ltd",Productivity,14709,full.tamoggemon.htmlmemos_1.0.2_all.ipk,"Tamoggemon HTML Memos with Style - Create styled memos on the go, store them local onto your device and edit them later.

Our app includes the following features:

 • Create, edit and delete memos
 •",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1000828/icon/S/icon_1_0_2.png,1000828/icon/icon_1_0_2.png
3812,"Men of Iron",AppBookShop,Books,103555,com.appbookshop.menofiron_1.0.0_all.ipk,"Men of Iron was written in 1891 by American author Howard Pyle. This story of high adventure is set in those Medieval days of 1400. Myles Falworth, the boy hero, sets out to clear the good name of his",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3812/icon/S/icon48.png,3812/icon/icon48.png
8378,"Men's lacrosse coach's clipboard","J Plus Corporation",Sports,125185,com.clipboard.menslacrosse_1.1.0_all.ipk,"Men's lacrosse coach's clipboard is the perfect app for you to demonstrate plays and strategies on. Use your fingers to move players and the ball around the field. Features half and full field mode. S",No,Yes,Yes,Yes,No,Yes,No,No,No,8378/icon/S/icon_1_1_0.png,8378/icon/icon_1_1_0.png
10630,"Meniscal Tear","Canny Technologies (Hyderabad)","Health & Fitness",116252,com.cannytechnologies.meniscaltear_1.0.0_all.ipk,"This application contains animated exercises for meniscus tear which can be done in the convenience and privacy of your own home. A meniscus tear is a common knee joint injury. Athletes, particularly",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10630/icon/S/icon_1_0_0.png,10630/icon/icon_1_0_0.png
10784,MeniscalTear,"Canny Technologies (Hyderabad)","Health & Fitness",116252,com.cannytech.mensicaltear_1.0.0_all.ipk,"This application contains animated exercises for meniscus tear which can be done in the convenience and privacy of your own home. A meniscus tear is a common knee joint injury. Athletes, particularly",No,No,No,No,No,Yes,Yes,No,No,10784/icon/S/icon_1_0_0.png,10784/icon/icon_1_0_0.png
1496,"Mennonite Recipes","Brighthouse Labs",Food,65014,com.brighthouselabs.mennoniterecipes_1.0.0_all.ipk,"Mennonite Recipes provides you with a huge number of tasty and easy to follow Mennonite recipes.  Whether you’re a culinary master or you try to get through food preparation as quickly as possible, Me",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1496/icon/S/48.png,1496/icon/48.png
8466,"Menopause Diary",cellHigh,"Health & Fitness",108683,com.cellhigh.menopausediary_1.0.1_all.ipk,"Are you having trouble adjusting to this new stage in your life or not even sure if you are in menopause?  Menopause Diary can help.  Keeping track of your cycles, your physical and emotional experien",Yes,Yes,No,No,Yes,Yes,No,No,No,8466/icon/S/icon_1_0_1.png,8466/icon/icon_1_0_1.png
1000540,"Mensa Hamburg App",JJacobsohn,Food,n226,com.mensaapp.webos_1.0.5_all.ipk,"Wann gibt es welches Essen in welcher Mensa? Eine App von Studenten für Studenten.",Yes,Yes,Yes,Yes,Yes,No,No,No,No,1000540/icon/S/icon_1_0_5.png,1000540/icon/icon_1_0_5.png
7617,"Mensaje Texto","Open Merchant Account Ltd",Productivity,92721,com.openmerchantaccount.mensajetexto_1.0.0_all.ipk,"Send free SMS text messages to Spanish mobile phones, all networks supported. No signup or prepayment required.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,7617/icon/S/icon_1_0_0.png,7617/icon/icon_1_0_0.png
1644,"Mensaplan Bielefeld",omoco,Food,6031,de.omoco.mensaplanbi_1.1.5_all.ipk,"Dieses Programm zeigt dir das aktuelle Gericht in den Mensen in Bielefeld an. UPDATE: Es können nun Stichwörter angegeben werden, die einen Alarm beim Start auslösen, wenn eines der Stichwörter in den Gerichten vorkommt.",Yes,Yes,Yes,Yes,Yes,No,No,No,No,1644/icon/S/icon_kn.png,1644/icon/icon_kn.png
9104,"Menstruation and Ovulation Calendar",EFRAC,"Health & Fitness",137337,com.efrac.menstrovcalendar_3.21.0_all.ipk,"This application allows you to keep track of your menstrual cycles and to automatically predict menstruation periods and probable ovulation days. You can attach a note containing information about you",No,No,No,No,No,Yes,Yes,No,No,9104/icon/S/icon_3_21_0.png,9104/icon/icon_3_21_0.png
7829,"Mental Efficiency and Other Hints to Men and Women - Audiobook","Appible LLC",Books,n41,com.appible.mentalefficiencyandotherhintstomenandwomenaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Published: 1911

In this light-hearted yet thought-provoking collection of articles, Bennett offers his thoughts on exercising your mind, organising your life, marriage, books and happiness, and other pocket philosophies.

The book stands the test of time, and much is still relevant and amusing – perhaps even more so, with nearly 100 years of hindsight, than when it was originally",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7829/icon/S/icon1_0_0.png,7829/icon/icon1_0_0.png
